County,FIPS,TYPE,e-2,b-2,d-2,e-5,b-5,d-5,e-10,b-10,d-10,e-25,b-25,d-25,e-50,b-50,d-50,e-100,b-100,d-100,e-1000,b-1000,d-1000
FLOYD-Zone-1,48153,SSQ,0.807076528,37.84528427,8.79240853,0.813055602,55.08608443,9.296075361,0.816736674,68.94559084,9.558636282,0.82129432,88.68037897,9.835141514,0.825089924,104.9343548,10.02204186,0.828354507,122.5445389,10.18101847,0.831328268,166.8546416,10.39508
FOARD-Zone-1,48155,SSQ,0.804110804,42.8565698,9.413882772,0.797186852,55.29296115,9.539525166,0.793750415,65.08159326,9.745380035,0.790396939,78.63365054,10.14555807,0.788732439,89.53963464,10.58450846,0.787020102,101.0273685,11.05733361,0.781584942,128.8789915,11.88212154
FORT BEND-Zone-1,48157,SSQ,0.809715385,65.77356282,13.01939942,0.77345244,73.46988676,12.26393593,0.752507434,79.69312804,11.99382397,0.729068966,88.00372881,11.88044228,0.710049709,92.48725336,11.66246936,0.696502206,99.8274202,12.08641104,0.70106972,145.2520857,17.51086596
FRANKLIN-Zone-1,48159,SSQ,0.780161546,47.44184803,10.39108099,0.771359969,57.79144318,10.36080295,0.766656624,65.67699521,10.36550428,0.76176919,76.12717972,10.39641278,0.75888501,84.07538506,10.40950558,0.755951869,91.97242789,10.4883086,0.74821969,109.9252396,10.97749636
FREESTONE-Zone-1,48161,SSQ,0.794771492,50.35966606,10.86753686,0.793403877,67.72943,11.34841104,0.792432195,81.29952472,11.73946579,0.791124717,100.0033419,12.33345199,0.790193329,114.6777148,12.84219391,0.789249851,130.6951536,13.48967138,0.787435246,175.2958624,15.46464645
FRIO-Zone-1,48163,SSQ,0.848456096,66.6730065,12.75276861,0.836190294,87.19947792,13.56399909,0.828177912,102.1708548,14.07804106,0.817901741,121.1288216,14.75461126,0.809601874,134.2016197,15.16772163,0.801670949,147.8482709,15.9077385,0.790586469,190.27291,19.69441469
GAINES-Zone-1,48165,SSQ,0.827501157,40.89373043,9.757639584,0.819845055,55.3133839,9.563941735,0.814451631,65.81406524,9.407120296,0.807104349,79.09202575,9.17871325,0.800946074,88.38461132,8.956529364,0.794711884,97.59615142,8.772605341,0.783164753,121.1367908,8.675642078
GALVESTON-Zone-1,48167,SSQ,0.804831809,66.15407883,13.16624676,0.77553494,80.11785452,13.1823633,0.757559941,90.16222671,13.24231763,0.736720471,102.9912997,13.42036202,0.720240178,110.99361,13.44455747,0.706014432,120.5172696,13.86370303,0.693583281,161.9654806,17.6574747
GARZA-Zone-1,48169,SSQ,0.809203092,40.10688781,9.291565721,0.815376179,59.13434861,9.740354636,0.818667012,74.35112373,10.165201,0.822313242,95.90686515,10.87029545,0.824758449,113.250194,11.57236285,0.827940044,133.1844174,12.34216031,0.838366383,193.9275651,13.76075989
GILLESPIE-Zone-1,48171,SSQ,0.826792485,56.8051619,12.06633946,0.80461213,68.87596907,11.64519202,0.790372714,77.29834579,11.3610273,0.772880725,87.48697141,11.01563949,0.758714162,93.59121502,10.65246773,0.745774351,100.1525501,10.45939147,0.72893555,124.3989553,11.24571255
GILLESPIE-Zone-2,48171,SSQ,0.825029635,58.00543603,12.44084397,0.804246947,71.66044224,12.13428792,0.791478667,81.79095099,11.96929461,0.776457616,95.00590454,11.8059671,0.764877317,104.1564672,11.62159977,0.75414304,114.1061788,11.6009195,0.738816436,146.6432371,12.64999263
GILLESPIE-Zone-3,48171,SSQ,0.824347425,59.21687458,12.83652696,0.803241768,73.3801964,12.51054285,0.790211202,83.83950584,12.34723684,0.774826441,97.42846111,12.20162349,0.762964663,106.7942719,12.04258163,0.751842012,116.916223,12.04932359,0.735403157,149.9712452,13.16506199
GLASSCOCK-Zone-1,48173,SSQ,0.847592905,50.07976317,11.46420029,0.830775162,62.19426466,10.70158393,0.821182064,70.98019155,10.3014302,0.80979706,81.73160677,9.86277146,0.801247238,88.82501094,9.52201454,0.793019705,95.74144906,9.265681893,0.77801323,114.2286933,9.176221508
GOLIAD-Zone-1,48175,SSQ,0.835165548,69.95249369,13.74904012,0.795654759,75.38518927,12.43111911,0.773693418,80.17445513,11.79663881,0.74936628,86.41795519,11.20074428,0.731891833,90.3099166,10.7507935,0.715915308,94.31135103,10.53416222,0.69012934,107.7228374,11.28980626
GONZALES-Zone-1,48177,SSQ,0.824906415,61.89968055,12.47443046,0.799575795,73.8793943,12.06954909,0.782751812,81.83976459,11.80095611,0.761711553,90.95531347,11.49925422,0.74465521,95.84022232,11.15766346,0.728443123,100.8454145,11.03654902,0.704335269,120.9533799,12.38852422
GRAY-Zone-1,48179,SSQ,0.823960188,43.97940227,10.24325934,0.831367406,62.81316783,10.87398377,0.836476858,78.37055755,11.23907556,0.843310163,101.2496388,11.66100484,0.849198964,120.9565295,11.97354487,0.854609268,142.6299464,12.25662064,0.86158673,196.0095499,12.68660034
GRAYSON-Zone-1,48181,SSQ,0.777620076,44.98317584,9.907036668,0.770130755,56.61273834,10.16495469,0.766017456,65.54445317,10.38437305,0.761545067,77.55351921,10.72912034,0.758779923,86.84321205,11.02184756,0.755901007,96.34177805,11.40148067,0.748373007,118.9896498,12.55029284
GREGG-Zone-1,48183,SSQ,0.788860166,49.08427771,10.61530313,0.777191285,60.51744529,10.63649459,0.769496766,68.84607668,10.66826521,0.759667437,79.34608843,10.73940009,0.751849958,86.56021998,10.76335431,0.744167557,93.87969246,10.90015471,0.730701141,114.4858444,11.90530143
GRIMES-Zone-1,48185,SSQ,0.808031013,57.94872597,12.05179554,0.7879811,70.16220221,12.13067227,0.77472453,78.57444767,12.15715142,0.757927128,88.49431941,12.19239697,0.744080698,94.23339854,12.09993752,0.731314271,100.3323504,12.22785362,0.715047817,123.876692,14.17421372
GRIMES-Zone-2,48185,SSQ,0.81149956,59.89417928,12.4058752,0.787009202,71.37690834,12.37572523,0.770558308,78.99551491,12.33987266,0.749794316,87.67193615,12.32741925,0.732221964,91.91497158,12.14406137,0.716814057,97.05923006,12.32779361,0.703486857,124.5782331,15.63789768
GRIMES-Zone-3,48185,SSQ,0.812367816,61.05263655,12.48862259,0.783242141,71.40216192,12.30201836,0.763843677,78.21278821,12.20833412,0.739910491,86.02417046,12.18520884,0.719439333,89.35735984,11.97017068,0.702567365,94.39410071,12.27409945,0.696157948,129.5090729,17.21100857
GUADALUPE-Zone-1,48187,SSQ,0.824936883,60.30314045,12.36218605,0.804221072,74.77331271,12.44064894,0.791373523,85.47635959,12.57130424,0.776108145,99.36122484,12.83493183,0.764861167,109.3143256,13.04641834,0.753428388,119.4872658,13.44291471,0.730606447,147.7195541,15.35872411
HALE-Zone-1,48189,SSQ,0.809453131,36.18153035,8.727639873,0.817948245,53.30773248,8.974400552,0.823593531,67.43152293,9.140756727,0.831110707,88.21802322,9.368905832,0.837207973,105.8442172,9.553204074,0.843499485,125.8390589,9.751157584,0.856219668,181.076187,10.20469339
HALL-Zone-1,48191,SSQ,0.82012063,43.50358668,9.567880039,0.817275185,58.44282443,9.797261764,0.814808583,69.54297862,9.964027111,0.810918154,83.85320163,10.20700256,0.807048329,93.91472603,10.37583727,0.80378191,104.6436079,10.65070761,0.802362763,137.1398388,11.85146221
HAMILTON-Zone-1,48193,SSQ,0.813992121,51.90958492,11.16277795,0.805677273,66.6898212,11.41305648,0.800753395,77.70767328,11.60036098,0.794810151,91.94962357,11.878927,0.790265239,102.1695162,12.06766335,0.78605627,112.7231023,12.39316238,0.77970961,141.7047889,13.87458646
HANSFORD-Zone-1,48195,SSQ,0.823477368,39.5743172,9.302148461,0.831790583,56.96178815,9.826451803,0.836604193,70.77055456,10.105598,0.842322174,90.18164524,10.40571596,0.846691828,105.8849262,10.60719172,0.8506892,122.7084305,10.79534963,0.856852112,165.2168558,11.16157711
HARDEMAN-Zone-1,48197,SSQ,0.804419183,43.02930206,9.511042601,0.803012502,57.49225712,9.89087443,0.802626177,68.96022001,10.2337401,0.802666865,85.0487184,10.78447909,0.803355271,98.17504199,11.3146013,0.803882025,112.2482875,11.89772676,0.802677551,147.1901133,13.0810017
HARDIN-Zone-1,48199,SSQ,0.788924759,58.45377586,11.81202171,0.762305934,68.98709604,11.6889726,0.744952854,75.86458097,11.42629362,0.723532644,83.59635851,10.95409154,0.706889819,87.82699778,10.42085423,0.690255673,91.61966355,9.946905376,0.659164063,103.810835,9.714017647
HARDIN-Zone-2,48199,SSQ,0.791847321,60.1615523,12.06302325,0.760549621,69.96271958,11.83862267,0.740339592,76.23922314,11.5414244,0.715733385,83.18622926,11.07501698,0.696595088,86.65054384,10.56138522,0.677762403,89.83918043,10.12830128,0.644698529,102.4654047,10.1473353
HARDIN-Zone-3,48199,SSQ,0.796544222,62.92807547,12.43277872,0.763176714,73.12369715,12.28516565,0.741364914,79.37636694,12.012751,0.714632972,85.97688865,11.5743863,0.693581309,88.78461596,11.06758776,0.672920348,91.32985086,10.6418641,0.637949523,104.0616577,10.81019245
HARRIS-Zone-1,48201,SSQ,0.800429129,64.76497097,12.82851885,0.765221167,75.52047547,12.40644184,0.745799676,84.15428964,12.35453573,0.724718586,95.8918188,12.51187631,0.70905672,103.8088846,12.61733978,0.696271122,113.6760485,13.16415229,0.687806169,156.5886136,17.30690118
HARRISON-Zone-1,48203,SSQ,0.784022575,48.3776554,10.58961188,0.769303718,58.13506007,10.42472371,0.759957989,65.22496106,10.33624357,0.748412601,74.09543765,10.25303644,0.739460794,80.08540866,10.14450364,0.730829742,86.14324785,10.16315298,0.716028118,103.4977919,11.0189329
HARTLEY-Zone-1,48205,SSQ,0.830495389,38.16659419,8.536523474,0.831232687,52.38978728,8.804660283,0.832105838,63.64056808,9.036116361,0.833660814,79.4067926,9.402203177,0.835250152,92.09577464,9.742116379,0.836907857,105.844207,10.11102366,0.839749506,141.8326369,10.8671208
HASKELL-Zone-1,48207,SSQ,0.80772082,43.69363188,9.800873743,0.798786487,56.04633341,9.758970772,0.794001884,65.64914108,9.830934293,0.788880982,78.74294441,10.02587464,0.785860081,89.1438533,10.27172845,0.78241613,99.67582981,10.52234107,0.771734266,122.9846962,10.82735234
HAYS-Zone-1,48209,SSQ,0.820904324,59.80609116,12.81276481,0.803762446,76.62444801,12.75856365,0.795377315,90.9590325,13.12700458,0.787332126,112.2112756,13.94700596,0.782989316,130.5711217,14.83635005,0.779477702,152.1280197,16.10744074,0.774106486,216.1928475,20.23114792
HEMPHILL-Zone-1,48211,SSQ,0.825150769,44.30917001,9.958231702,0.828360247,60.84709958,10.38779098,0.829604333,73.38680339,10.6307868,0.830291464,89.97926688,10.90995468,0.830403145,102.4800531,11.10062529,0.830044255,115.1144121,11.30274294,0.827876054,145.4474598,11.80892667
HENDERSON-Zone-1,48213,SSQ,0.789439312,49.70581588,10.75929565,0.78506636,65.04208515,11.19887855,0.782872607,77.24534518,11.60320095,0.780762773,94.41640833,12.25146116,0.779815591,108.3260385,12.83681565,0.778902045,123.6571141,13.58072828,0.775942843,165.295764,15.7565063
HIDALGO-Zone-1,48215,SSQ,0.838458298,62.33560347,12.32181988,0.821536267,79.15053556,12.23287857,0.812328163,92.23030502,12.32885959,0.802234573,109.9652805,12.60243532,0.795151935,123.4680992,12.8576749,0.788781286,137.9853265,13.31824993,0.779175264,178.7525656,15.28155592
HILL-Zone-1,48217,SSQ,0.796466459,49.276263,10.75093389,0.787155273,62.60506317,10.63682925,0.782791691,73.20590986,10.71896414,0.77887247,88.01678528,10.99023465,0.777240383,100.0334978,11.31140717,0.77542085,112.6996959,11.72107347,0.768020953,142.988557,12.74266275
HOCKLEY-Zone-1,48219,SSQ,0.799995748,33.38952665,8.301524877,0.813114265,51.67537344,8.523153829,0.819850587,66.38879139,8.650471285,0.827097399,87.34657653,8.803446689,0.832029935,104.4433358,8.906517927,0.836737964,123.2463335,9.033890108,0.846048526,173.7534811,9.430583213
HOOD-Zone-1,48221,SSQ,0.786738869,43.97674044,10.05978574,0.780246482,56.74860922,10.11458828,0.776728564,66.43096381,10.19603929,0.772852996,79.23506484,10.35620605,0.77062136,89.0039596,10.51729408,0.767757428,98.64843778,10.70386145,0.75736823,119.7673638,11.11031969
HOPKINS-Zone-1,48223,SSQ,0.780924462,48.38463742,10.65265642,0.773456329,59.55067574,10.72539534,0.769356992,67.94678764,10.8048704,0.764917775,78.89849129,10.9502253,0.762283379,87.11120877,11.08045371,0.759290073,95.08954641,11.24808753,0.749878659,112.3278766,11.7164674
HOUSTON-Zone-1,48225,SSQ,0.796771646,54.20836997,11.66535755,0.792788637,71.39227095,11.81802117,0.791934955,85.80418551,12.07985187,0.792524356,107.2336393,12.56967293,0.794372383,125.9727973,13.03787321,0.796406272,146.9880156,13.65774894,0.798697491,200.8028343,15.46280583
HOWARD-Zone-1,48227,SSQ,0.837689107,47.93718177,10.92908955,0.825088021,61.84340641,10.70522736,0.817880608,72.14399853,10.61954559,0.809357176,85.30455202,10.56779108,0.803098055,94.6933025,10.53432005,0.796843598,103.9940106,10.56996852,0.784125514,127.087349,10.97840153
HUDSPETH-Zone-1,48229,SSQ,0.854336458,31.67231118,7.306068873,0.83149838,38.62048574,6.222636986,0.818128145,43.52831941,5.656576166,0.802037395,49.29644983,5.04118595,0.789716274,52.86078573,4.584472363,0.777833487,56.17192456,4.211677651,0.756482722,64.96849916,3.810290398
HUDSPETH-Zone-2,48229,SSQ,0.851859135,31.95618437,7.388093993,0.830968261,40.0953368,6.410486774,0.817998796,45.7813964,5.909358643,0.801827077,52.50539478,5.379913036,0.788956976,56.69169512,4.998839147,0.776434954,60.62211248,4.671803092,0.754949416,71.4182905,4.246958106
HUDSPETH-Zone-3,48229,SSQ,0.839248092,31.39024057,7.470506796,0.821180157,40.48623702,6.606866137,0.809729996,46.99300486,6.158795727,0.795465677,55.04413242,5.683287378,0.783558086,60.25093352,5.327282539,0.772947905,65.69997872,5.036884404,0.760844446,83.23968277,4.772916451
HUNT-Zone-1,48231,SSQ,0.780726809,48.11781336,10.59410151,0.772876695,59.70536243,10.88772867,0.768421042,68.38009696,11.09131216,0.76335312,79.62748076,11.36845635,0.760162034,87.97275348,11.58796241,0.756485371,96.11273695,11.8379629,0.745035453,114.0799721,12.4682891
HUTCHINSON-Zone-1,48233,SSQ,0.816489154,38.14950889,9.133431097,0.828644585,56.54135393,9.803803997,0.836161124,71.70838576,10.15686615,0.84555771,93.97132979,10.53256233,0.852872915,112.8535787,10.78653924,0.860074475,133.9939674,11.00490365,0.873534731,190.321156,11.33305279
IRION-Zone-1,48235,SSQ,0.834900964,48.41088386,11.18690196,0.821855261,60.80379196,10.72550884,0.813662281,69.71773373,10.46782117,0.803324456,80.68770395,10.17965209,0.795682983,88.2585526,9.961738374,0.787125682,95.17024913,9.775411583,0.765135082,109.7846574,9.539183381
JACK-Zone-1,48237,SSQ,0.788508692,41.97884196,9.574837222,0.779829967,52.92208474,9.333238882,0.774612171,61.22903121,9.306209396,0.768304653,72.19382315,9.411186929,0.764103296,80.66362353,9.633602277,0.759078725,88.81518675,9.823554191,0.743688265,105.0537634,9.723102362
JACKSON-Zone-1,48239,SSQ,0.82104888,71.19858163,14.19130593,0.783504701,76.95752792,13.09243684,0.761840222,81.46058427,12.46559252,0.737079108,86.81249936,11.76668969,0.718257158,89.27724306,11.1282912,0.701950864,92.43762466,10.76802667,0.682099576,109.0783942,11.74287361
JASPER-Zone-1,48241,SSQ,0.792418795,57.81029498,11.74826608,0.772925851,68.93642243,11.52650489,0.760060243,76.34360195,11.29328745,0.743434578,84.50210145,10.9121276,0.730251082,89.01510805,10.51120934,0.716873646,92.91839436,10.16530432,0.690507915,103.8864415,9.985912902
JASPER-Zone-2,48241,SSQ,0.787479636,58.03742046,11.93110641,0.764789225,68.501612,11.78296696,0.750223237,75.55293074,11.5514199,0.732118059,83.58128577,11.13148587,0.718219011,88.24858194,10.67404039,0.704126016,92.40341898,10.25142068,0.67591436,104.0393717,9.883142925
JASPER-Zone-3,48241,SSQ,0.785256292,58.09233271,11.93360293,0.760875249,68.63855174,11.81052909,0.74587278,76.11191587,11.66949027,0.727964169,85.2128118,11.4428518,0.71469687,91.10062194,11.18474234,0.7012454,96.64832819,10.97763811,0.673856286,111.6145799,11.08628389
JASPER-Zone-4,48241,SSQ,0.786523153,59.67926023,12.08304105,0.759937548,70.39717586,11.96341421,0.743608161,77.96232997,11.86437357,0.724160519,87.13057388,11.74358924,0.709652351,92.91128026,11.59353413,0.695068605,98.43850849,11.51814641,0.66658218,114.696794,12.02432565
JEFF DAVIS-Zone-1,48243,SSQ,0.830754792,34.74307712,8.047905533,0.82995984,46.95037413,7.381696729,0.828738059,55.99834824,7.048804278,0.826309357,67.58800828,6.695111732,0.824021804,76.05516236,6.449262979,0.821370753,84.2949324,6.245504656,0.815026229,103.002237,5.974866244
JEFFERSON-Zone-1,48245,SSQ,0.80036298,67.12159222,13.28280126,0.771794015,80.2163147,13.46876273,0.751956614,88.32355972,13.43179436,0.727068779,97.21641533,13.32991152,0.706766276,101.3769978,13.04969813,0.687196549,105.570114,12.98725782,0.658157336,126.0454851,14.90645897
JIM HOGG-Zone-1,48247,SSQ,0.840471861,62.25657059,12.79525023,0.827744214,82.06813408,13.12602598,0.819687811,96.80446915,13.1894512,0.809870036,116.1283814,13.13582767,0.801151731,129.3457992,12.83232692,0.794712964,144.7100472,12.82589789,0.79569377,200.8484092,14.89475289
JIM WELLS-Zone-1,48249,SSQ,0.840572094,68.88840673,13.90678544,0.809789751,79.59424106,13.07329583,0.791528483,87.24406951,12.60265231,0.770185808,96.41772935,12.09275366,0.753495616,101.4723328,11.62575588,0.738779391,107.2093328,11.37429264,0.72107778,131.5152605,12.23913842
JOHNSON-Zone-1,48251,SSQ,0.7852829,45.09467729,10.311711,0.779931371,58.51027355,10.37559454,0.777247898,68.89174879,10.46924574,0.774601116,83.012018,10.64815015,0.773218669,94.01556173,10.81453255,0.771682445,105.4617667,11.03210596,0.766581209,133.5993587,11.66200664
JONES-Zone-1,48253,SSQ,0.807181324,43.7032389,9.685094571,0.800354673,57.07680435,9.841424465,0.79580102,67.01305568,9.958897941,0.789790872,79.84690976,10.13242381,0.785402429,89.38529271,10.30188356,0.780034641,98.49814682,10.45021768,0.76408806,117.4794462,10.5475229
KARNES-Zone-1,48255,SSQ,0.84501963,68.39994755,13.23354452,0.815553067,79.01116967,12.93456016,0.796878608,86.11584846,12.62029096,0.774390341,94.32147066,12.14271736,0.757387198,99.11498229,11.57404445,0.740305864,103.1935451,11.21434884,0.70703508,114.16866,11.86011064
KAUFMAN-Zone-1,48257,SSQ,0.787130366,48.83914228,10.55457548,0.778913401,61.60703426,10.80681018,0.774091304,71.28094942,11.04637788,0.768414251,84.04377239,11.44793156,0.764625667,93.67042882,11.81468962,0.760490762,103.4627648,12.28193838,0.749316438,127.2481656,13.64279455
KENDALL-Zone-1,48259,SSQ,0.823183537,60.60241777,12.69247396,0.797707756,73.12039106,12.39417883,0.782836417,82.68198663,12.31649807,0.766017297,95.41495327,12.34016906,0.753882021,104.6591382,12.37560005,0.742239437,114.4212656,12.57801668,0.721790497,142.9795437,13.94151478
KENEDY-Zone-1,48261,SSQ,0.837799805,68.53231816,13.36729037,0.810396623,81.17826111,13.14535017,0.795346485,90.77797207,12.94205813,0.778743472,103.1465739,12.61414569,0.766943113,111.6218332,12.18406265,0.756155478,120.5197852,11.96725303,0.73894723,147.7138253,13.00477691
KENT-Zone-1,48263,SSQ,0.822190436,44.44129469,10.1767024,0.812983464,58.47303355,9.999333803,0.809936488,70.14147947,10.10330352,0.808739101,87.27479566,10.44910666,0.809998089,102.1536514,10.89982724,0.811094848,118.2596755,11.3742083,0.808116961,155.6374309,12.01862343
KERR-Zone-1,48265,SSQ,0.824763198,56.45712396,12.15693751,0.802308348,68.17110124,11.84143065,0.788052045,76.21929108,11.61449502,0.770394585,85.62845053,11.32638698,0.756247501,91.10845613,10.98953492,0.742921661,96.55258608,10.8364198,0.722586497,114.7859875,11.76048592
KERR-Zone-2,48265,SSQ,0.82837529,59.80194044,12.57784894,0.803287705,71.89833928,12.18353786,0.787599627,80.39042631,11.94287691,0.768707543,90.71328101,11.6828682,0.753900986,97.07608059,11.41312447,0.739986163,103.5994871,11.30617724,0.718838319,125.4165043,12.18326924
KERR-Zone-3,48265,SSQ,0.829865314,62.3600615,13.0409717,0.802938087,74.31744634,12.61342868,0.786887482,83.32940769,12.45097216,0.768532152,95.18917916,12.37549425,0.754907276,103.5560826,12.34229315,0.742174196,112.3638466,12.4558608,0.722046206,138.7950424,13.48038994
KIMBLE-Zone-1,48267,SSQ,0.824862145,52.11750074,11.23288536,0.803925608,61.81659913,10.97003043,0.791891327,69.00280763,10.829627,0.778053714,78.03991297,10.68383475,0.768477431,84.4520087,10.51925666,0.758510787,90.3235282,10.49056835,0.735411847,102.7780333,11.15746832
KIMBLE-Zone-3,48267,SSQ,0.824233525,54.47394358,11.89196171,0.802146718,65.01584322,11.41821617,0.788478116,72.44020514,11.14582563,0.77181095,81.30055474,10.85039923,0.758625188,86.65280091,10.54582648,0.7464173,92.07499121,10.4345658,0.728432962,109.8971222,11.39619904
KING-Zone-1,48269,SSQ,0.821126389,45.97479769,10.07170937,0.811244771,58.90719771,9.971500269,0.805582742,68.72553829,9.977421206,0.799034955,81.72509979,10.05792419,0.79404661,91.29582766,10.13248405,0.789738374,101.4233159,10.30683391,0.784663944,129.6547031,11.15985952
KINNEY-Zone-1,48271,SSQ,0.841781822,62.2314029,13.06676411,0.832822082,86.57546224,13.2680551,0.826261326,105.7821114,13.60515921,0.817952932,132.685518,14.19799871,0.811799221,154.8452609,14.73573399,0.804995425,178.3187785,15.54978779,0.789571013,235.4247858,18.3859327
KLEBERG-Zone-1,48273,SSQ,0.837689951,70.57191434,14.04041861,0.805469093,80.27000497,13.14183322,0.788721857,88.61910645,12.76220817,0.771303065,100.2975462,12.45264661,0.7596109,109.0233322,12.224895,0.74937148,118.5951407,12.20912674,0.734039813,147.5616015,13.30593687
KNOX-Zone-1,48275,SSQ,0.806546209,42.83586066,9.651967947,0.797777185,55.04445433,9.630726996,0.792878973,64.49163796,9.710899471,0.787408085,77.31196286,9.91114486,0.783758948,87.33046897,10.14519339,0.780080252,97.65514591,10.4095441,0.771735014,122.4377089,10.92603408
LA SALLE-Zone-1,48277,SSQ,0.851336929,67.42099094,13.32771255,0.84340718,91.3902336,13.9128214,0.837092684,108.653974,14.25834807,0.82799307,130.2235494,14.70182286,0.819930024,144.7945125,14.97075431,0.812041792,159.7408612,15.43018345,0.800396558,204.2696755,17.64653988
LAMAR-Zone-1,48279,SSQ,0.771720924,45.48239721,9.816496532,0.764207242,55.76652649,9.799675421,0.760228105,63.58312203,9.832036968,0.756152316,73.93023579,9.927609913,0.753986516,81.85130127,10.03148282,0.75142144,89.60418091,10.16641716,0.742319234,106.1720687,10.51230758
LAMB-Zone-1,48281,SSQ,0.80863151,34.747579,8.436986254,0.818211308,51.44585781,8.606116503,0.823489012,64.81377883,8.70619995,0.829504266,83.77759748,8.828731856,0.83380517,99.20721526,8.919181575,0.837994931,116.0569071,9.014113777,0.846279342,160.530051,9.235263625
LAMPASAS-Zone-1,48283,SSQ,0.813044169,50.1524109,10.79736356,0.807931637,66.27144683,11.1331248,0.80480572,78.71914944,11.44606076,0.800996983,95.61129656,11.95718928,0.798391379,108.7343457,12.42067101,0.795548,122.6223085,13.00854851,0.788134978,158.52255,14.69725361
LAVACA-Zone-1,48285,SSQ,0.82283135,65.90199338,12.95607731,0.790090008,74.32955442,12.1618786,0.769452446,79.91032799,11.66464432,0.744488466,86.05297525,11.09650765,0.724204053,88.48514792,10.51173575,0.706423442,91.67089231,10.23397535,0.686754476,110.8470298,11.74617707
LEE-Zone-1,48287,SSQ,0.825593594,62.23871567,12.7794423,0.799225556,72.87169654,12.42058074,0.780935972,79.38444209,12.08858246,0.75735992,86.06124627,11.62518217,0.737920114,88.74676739,11.10372817,0.719083574,91.25816872,10.76098905,0.689144828,104.1554153,11.51850907
LEON-Zone-1,48289,SSQ,0.799885789,53.05111907,11.13889278,0.796378031,69.90667192,11.48740452,0.794870059,83.49709575,11.84517215,0.793759627,102.9115085,12.44000622,0.793724666,119.0756512,13.00566299,0.793649309,136.7830959,13.68809565,0.791628382,182.112288,15.39833656
LIBERTY-Zone-1,48291,SSQ,0.801974793,64.60314562,12.72896947,0.766738698,75.06237789,12.3714197,0.745854693,82.64201938,12.23262898,0.721901693,92.09448856,12.19181605,0.703737134,97.73834952,12.10663301,0.687104214,104.0754117,12.31735499,0.664732594,130.6456378,14.91094854
LIMESTONE-Zone-1,48293,SSQ,0.803183192,52.38180761,11.31697839,0.79444264,67.01892008,11.50527147,0.789550507,78.26393988,11.67458252,0.784077339,93.39809596,11.94170193,0.780731273,105.1619052,12.17770902,0.776706038,117.0398027,12.46217827,0.763473316,143.8811506,13.18827127
LIPSCOMB-Zone-1,48295,SSQ,0.818195813,40.49265916,9.206997853,0.818425319,54.65028123,9.403806377,0.818480722,65.47827725,9.567499652,0.818448899,80.00682791,9.82732201,0.818477349,91.14536313,10.04377649,0.818308085,102.6017799,10.32146214,0.817147778,130.8533804,11.16835799
LIVE OAK-Zone-1,48297,SSQ,0.847798689,69.5666619,13.76268441,0.818759288,81.32865529,13.19036418,0.799835987,88.83246607,12.75116552,0.776370808,96.92914645,12.18176241,0.757204388,100.4827857,11.57766651,0.739606862,104.2898055,11.20589621,0.715903957,123.1021561,12.07544896
LLANO-Zone-1,48299,SSQ,0.819973596,51.45650386,11.15690165,0.804462848,64.95780393,11.10695645,0.795160345,75.35515726,11.17523676,0.784370567,89.43264767,11.36256548,0.776455981,100.0230643,11.51588105,0.768850184,111.5358773,11.84779379,0.756002791,145.7208776,13.56695203
LOVING-Zone-1,48301,SSQ,0.852399683,40.13078295,9.556872198,0.844488176,55.51676054,9.160284378,0.838708201,66.42204613,8.915378212,0.830442707,79.63964518,8.606517739,0.823211341,88.33361845,8.339417644,0.816066756,96.68167681,8.115513738,0.803818817,118.1171442,7.91537206
LUBBOCK-Zone-1,48303,SSQ,0.802434141,35.84540153,8.696872564,0.815429382,55.14594144,9.167911317,0.822533793,70.89109916,9.509889318,0.830684086,93.73219579,10.00188284,0.836474127,112.63728,10.44219599,0.842500477,134.2259224,10.88772947,0.856263782,196.9369173,11.63332386
LYNN-Zone-1,48305,SSQ,0.811362435,39.50651477,9.434405568,0.822305202,60.34621071,9.888477545,0.826545454,76.37092823,10.21540798,0.829415123,97.84777144,10.69012986,0.829881984,113.7469337,11.1244758,0.830655743,131.2427171,11.56197898,0.83708121,184.962986,12.23057627
MADISON-Zone-1,48307,SSQ,0.801304326,54.82938599,11.51498422,0.790396151,69.52737628,11.68118341,0.78411596,80.90323857,11.88185071,0.77697365,96.34144862,12.23600327,0.77208287,108.316911,12.55657216,0.767202737,120.8799657,12.9992789,0.756879849,153.0617216,14.45469766
MARION-Zone-1,48309,SSQ,0.782940829,48.20800161,10.51707489,0.767826071,57.20502694,10.17687532,0.758081894,63.55473107,9.964742279,0.745725544,71.11409755,9.71021717,0.73630453,76.00957645,9.494418887,0.726476656,80.44230278,9.326958367,0.704766304,90.7887404,9.272444347
MARTIN-Zone-1,48311,SSQ,0.842385587,45.4707407,10.36622485,0.829880539,59.43954694,9.885758165,0.82259641,69.71942384,9.672392526,0.813764317,82.73994363,9.485175427,0.806750099,91.72516829,9.343963993,0.800369862,100.9152923,9.302290313,0.791313301,126.5378242,9.711628962
MASON-Zone-1,48313,SSQ,0.818247606,49.21157293,10.55692377,0.801898612,60.65499876,10.23267103,0.791614362,68.90446634,10.09331225,0.778781322,79.07570952,9.992116168,0.768535036,85.72165758,9.895427462,0.758891048,92.52728055,9.949508521,0.744215418,113.3378423,10.95783163
